,ARKK_Vol,ARKK_Close,BITO_Vol,BITO_Close,QQQ_Vol,QQQ_Close,VTI_Vol,VTI_Close,JPST_Vol,JPST_Close,ETH_Daily_Volume,ETH_Close_Price_(USD),Bored_Ape_Vol,Bored_Ape_Avg_Sale_Price,Mutant_Ape_Vol,Mutant_Ape_Avg_Sale_Price,Sandbox_Vol,Sandbox_Avg_Sale_Price,ARKK_$_Vol,BITO_$_Vol,QQQ_$_Vol,VTI_$_Vol,JPST_$_Vol,ETH_$_Vol,Bored_Ape_$_Vol,Mutant_Ape_$_Vol,Sandbox_$_Vol
2016-07-10,,,,,,,,,,,24770616.06,10.46,,,,,,,,,,,,259100643.9876,,,
2016-07-11,,,,,,,,,,,17886640.3,10.49,,,,,,,,,,,,187630856.747,,,
2016-07-12,,,,,,,,,,,12491314.47,10.44,,,,,,,,,,,,130409323.0668,,,
2016-07-13,,,,,,,,,,,47979945.32,11.55,,,,,,,,,,,,554168368.446,,,
2016-07-14,,,,,,,,,,,57560766.2,11.88,,,,,,,,,,,,683821902.4560001,,,
2016-07-15,,,,,,,,,,,21096824.41,11.59,,,,,,,,,,,,244512194.91189998,,,
2016-07-16,,,,,,,,,,,44175760.14,11.19,,,,,,,,,,,,494326755.9666,,,
2016-07-17,,,,,,,,,,,29259637.68,10.95,,,,,,,,,,,,320393032.59599996,,,
2016-07-18,,,,,,,,,,,42865671.41,11.63,,,,,,,,,,,,498527758.4983,,,
2016-07-19,,,,,,,,,,,129946655.51,12.54,,,,,,,,,,,,1629531060.0953999,,,
2016-07-20,,,,,,,,,,,52507848.04,12.66,,,,,,,,,,,,664749356.1863999,,,
2016-07-21,,,,,,,,,,,160283325.91,14.82,,,,,,,,,,,,2375398889.9862,,,
2016-07-22,,,,,,,,,,,66084798.67,14.4,,,,,,,,,,,,951621100.848,,,
2016-07-23,,,,,,,,,,,148330293.91,12.63,,,,,,,,,,,,1873411612.0833,,,
2016-07-24,,,,,,,,,,,70584619.89,13.84,,,,,,,,,,,,976891139.2776,,,
2016-07-25,,,,,,,,,,,176081737.82,12.08,,,,,,,,,,,,2127067392.8655999,,,
2016-07-26,,,,,,,,,,,108824955.37,13.05,,,,,,,,,,,,1420165667.5785,,,
2016-07-27,,,,,,,,,,,46027207.38,12.87,,,,,,,,,,,,592370158.9806,,,
2016-07-28,,,,,,,,,,,24612961.2,12.84,,,,,,,,,,,,316030421.80799997,,,
2016-07-29,,,,,,,,,,,17987388.93,12.57,,,,,,,,,,,,226101478.8501,,,
2016-07-30,,,,,,,,,,,46991782.3,11.82,,,,,,,,,,,,555442866.786,,,
2016-07-31,,,,,,,,,,,39815704.76,11.05,,,,,,,,,,,,439963537.598,,,
2016-08-01,,,,,,,,,,,154635140.74,8.295,,,,,,,,,,,,1282698492.4383001,,,
2016-08-02,,,,,,,,,,,111440196.64,10.42,,,,,,,,,,,,1161206848.9888,,,
2016-08-03,,,,,,,,,,,72669042.92,11.21,,,,,,,,,,,,814619971.1332,,,
2016-08-04,,,,,,,,,,,27194356.66,10.93,,,,,,,,,,,,297234318.2938,,,
2016-08-05,,,,,,,,,,,28931657.53,10.91,,,,,,,,,,,,315644383.6523,,,
2016-08-06,,,,,,,,,,,28756424.41,10.94,,,,,,,,,,,,314595283.04539996,,,
2016-08-07,,,,,,,,,,,25748026.16,11.29,,,,,,,,,,,,290695215.34639996,,,
2016-08-08,,,,,,,,,,,68891290.04,12.22,,,,,,,,,,,,841851564.2888001,,,
2016-08-09,,,,,,,,,,,51074300.06,12.22,,,,,,,,,,,,624127946.7332001,,,
2016-08-10,,,,,,,,,,,33245091.42,11.68,,,,,,,,,,,,388302667.7856,,,
2016-08-11,,,,,,,,,,,25166560.29,11.78,,,,,,,,,,,,296462080.2162,,,
2016-08-12,,,,,,,,,,,13511544.88,11.52,,,,,,,,,,,,155652997.0176,,,
2016-08-13,,,,,,,,,,,16235879.61,11.17,,,,,,,,,,,,181354775.2437,,,
2016-08-14,,,,,,,,,,,13350108.54,11.19,,,,,,,,,,,,149387714.5626,,,
2016-08-15,,,,,,,,,,,13894940.58,11.16,,,,,,,,,,,,155067536.8728,,,
2016-08-16,,,,,,,,,,,16361226.44,10.77,,,,,,,,,,,,176210408.7588,,,
2016-08-17,,,,,,,,,,,11915935.06,10.74,,,,,,,,,,,,127977142.5444,,,
2016-08-18,,,,,,,,,,,9331938.48,10.75,,,,,,,,,,,,100318338.66000001,,,
2016-08-19,,,,,,,,,,,13395454.7,11.28,,,,,,,,,,,,151100729.01599997,,,
2016-08-20,,,,,,,,,,,7606816.78,11.15,,,,,,,,,,,,84816007.097,,,
2016-08-21,,,,,,,,,,,12102180.99,11.11,,,,,,,,,,,,134455230.7989,,,
2016-08-22,,,,,,,,,,,11437687.64,11.02,,,,,,,,,,,,126043317.7928,,,
2016-08-23,,,,,,,,,,,7742411.57,11.01,,,,,,,,,,,,85243951.3857,,,
2016-08-24,,,,,,,,,,,15605386.85,11.37,,,,,,,,,,,,177433248.4845,,,
2016-08-25,,,,,,,,,,,10539344.68,11.3,,,,,,,,,,,,119094594.884,,,
2016-08-26,,,,,,,,,,,4553090.6,11.17,,,,,,,,,,,,50858022.002,,,
2016-08-27,,,,,,,,,,,9197948.51,10.99,,,,,,,,,,,,101085454.1249,,,
2016-08-28,,,,,,,,,,,13463815.33,10.93,,,,,,,,,,,,147159501.5569,,,
2016-08-29,,,,,,,,,,,12634249.11,11.26,,,,,,,,,,,,142261644.9786,,,
2016-08-30,,,,,,,,,,,17999603.91,11.59,,,,,,,,,,,,208615409.31689999,,,
2016-08-31,,,,,,,,,,,44320353.12,12.21,,,,,,,,,,,,541151511.5952001,,,
2016-09-01,,,,,,,,,,,18161512.32,12.08,,,,,,,,,,,,219391068.8256,,,
2016-09-02,,,,,,,,,,,23342000.0,11.77,,,,,,,,,,,,274735340.0,,,
2016-09-03,,,,,,,,,,,12765913.35,11.69,,,,,,,,,,,,149233527.06149998,,,
2016-09-04,,,,,,,,,,,10575435.2,11.74,,,,,,,,,,,,124155609.248,,,
2016-09-05,,,,,,,,,,,11345431.97,11.66,,,,,,,,,,,,132287736.77020001,,,
2016-09-06,,,,,,,,,,,10830561.38,11.53,,,,,,,,,,,,124876372.7114,,,
2016-09-07,,,,,,,,,,,19539593.75,11.35,,,,,,,,,,,,221774389.0625,,,
2016-09-08,,,,,,,,,,,11488589.44,11.64,,,,,,,,,,,,133727181.0816,,,
2016-09-09,,,,,,,,,,,10885593.79,12.1,,,,,,,,,,,,131715684.85899998,,,
2016-09-10,,,,,,,,,,,16896367.66,11.63,,,,,,,,,,,,196504755.8858,,,
2016-09-11,,,,,,,,,,,11054523.96,11.92,,,,,,,,,,,,131769925.6032,,,
2016-09-12,,,,,,,,,,,21189220.98,11.92,,,,,,,,,,,,252575514.0816,,,
2016-09-13,,,,,,,,,,,10296300.04,11.92,,,,,,,,,,,,122731896.4768,,,
2016-09-14,,,,,,,,,,,13547939.84,11.96,,,,,,,,,,,,162033360.4864,,,
2016-09-15,,,,,,,,,,,31687734.32,12.61,,,,,,,,,,,,399582329.7752,,,
2016-09-16,,,,,,,,,,,13532612.21,12.75,,,,,,,,,,,,172540805.6775,,,
2016-09-17,,,,,,,,,,,39651660.5,12.39,,,,,,,,,,,,491284073.595,,,
2016-09-18,,,,,,,,,,,22550418.45,12.93,,,,,,,,,,,,291576910.5585,,,
2016-09-19,,,,,,,,,,,65136288.07,14.72,,,,,,,,,,,,958806160.3904,,,
2016-09-20,,,,,,,,,,,53179991.16,13.72,,,,,,,,,,,,729629478.7152,,,
2016-09-21,,,,,,,,,,,50784504.99,13.11,,,,,,,,,,,,665784860.4189,,,
2016-09-22,,,,,,,,,,,16548253.92,13.31,,,,,,,,,,,,220257259.67520002,,,
2016-09-23,,,,,,,,,,,17340338.13,12.91,,,,,,,,,,,,223863765.25829998,,,
2016-09-24,,,,,,,,,,,9307588.44,13.04,,,,,,,,,,,,121370953.25759998,,,
2016-09-25,,,,,,,,,,,12731818.37,12.8,,,,,,,,,,,,162967275.136,,,
2016-09-26,,,,,,,,,,,11759983.61,13.09,,,,,,,,,,,,153938185.4549,,,
2016-09-27,,,,,,,,,,,14761324.95,13.25,,,,,,,,,,,,195587555.58749998,,,
2016-09-28,,,,,,,,,,,9695167.8,13.09,,,,,,,,,,,,126909746.502,,,
2016-09-29,,,,,,,,,,,10651840.89,13.22,,,,,,,,,,,,140817336.5658,,,
2016-09-30,,,,,,,,,,,10535824.32,13.15,,,,,,,,,,,,138546089.808,,,
2016-10-01,,,,,,,,,,,6308490.78,13.19,,,,,,,,,,,,83208993.3882,,,
2016-10-02,,,,,,,,,,,12485885.94,13.46,,,,,,,,,,,,168060024.7524,,,
2016-10-03,,,,,,,,,,,14872805.46,13.28,,,,,,,,,,,,197510856.5088,,,
2016-10-04,,,,,,,,,,,17284679.83,13.01,,,,,,,,,,,,224873684.58829996,,,
2016-10-05,,,,,,,,,,,21301528.42,12.82,,,,,,,,,,,,273085594.34440005,,,
2016-10-06,,,,,,,,,,,14920620.95,12.62,,,,,,,,,,,,188298236.38899997,,,
2016-10-07,,,,,,,,,,,18754932.05,12.24,,,,,,,,,,,,229560368.29200003,,,
2016-10-08,,,,,,,,,,,12437431.21,12.06,,,,,,,,,,,,149995420.39260003,,,
2016-10-09,,,,,,,,,,,18791335.5,11.74,,,,,,,,,,,,220610278.77,,,
2016-10-10,,,,,,,,,,,19977379.11,11.7,,,,,,,,,,,,233735335.58699998,,,
2016-10-11,,,,,,,,,,,15634374.75,11.72,,,,,,,,,,,,183234872.07000002,,,
2016-10-12,,,,,,,,,,,15339109.74,12.1,,,,,,,,,,,,185603227.854,,,
2016-10-13,,,,,,,,,,,7654484.96,11.9,,,,,,,,,,,,91088371.024,,,
2016-10-14,,,,,,,,,,,7201783.58,11.91,,,,,,,,,,,,85773242.4378,,,
2016-10-15,,,,,,,,,,,4854842.55,11.88,,,,,,,,,,,,57675529.494,,,
2016-10-16,,,,,,,,,,,10116545.16,11.96,,,,,,,,,,,,120993880.11360002,,,
2016-10-17,,,,,,,,,,,31014528.63,12.5,,,,,,,,,,,,387681607.875,,,
2016-10-18,,,,,,,,,,,17102376.77,11.98,,,,,,,,,,,,204886473.7046,,,
2016-10-19,,,,,,,,,,,10218056.76,12.0,,,,,,,,,,,,122616681.12,,,
2016-10-20,,,,,,,,,,,5690948.34,12.09,,,,,,,,,,,,68803565.4306,,,
2016-10-21,,,,,,,,,,,9630202.81,12.09,,,,,,,,,,,,116429151.9729,,,
2016-10-22,,,,,,,,,,,6398509.37,11.98,,,,,,,,,,,,76654142.2526,,,
2016-10-23,,,,,,,,,,,5766253.02,11.85,,,,,,,,,,,,68330098.28699999,,,
2016-10-24,,,,,,,,,,,29648303.22,11.34,,,,,,,,,,,,336211758.51479995,,,
2016-10-25,,,,,,,,,,,13374479.65,11.5,,,,,,,,,,,,153806515.975,,,
2016-10-26,,,,,,,,,,,18404336.39,11.39,,,,,,,,,,,,209625391.4821,,,
2016-10-27,,,,,,,,,,,21419750.32,11.01,,,,,,,,,,,,235831451.0232,,,
2016-10-28,,,,,,,,,,,46042090.05,10.39,,,,,,,,,,,,478377315.6195,,,
2016-10-29,,,,,,,,,,,27103501.79,11.21,,,,,,,,,,,,303830255.0659,,,
2016-10-30,,,,,,,,,,,20692684.31,10.93,,,,,,,,,,,,226171039.50829998,,,
2016-10-31,,,,,,,,,,,37239635.51,10.71,,,,,,,,,,,,398836496.3121,,,
2016-11-01,,,,,,,,,,,16491412.73,10.8,,,,,,,,,,,,178107257.48400003,,,
2016-11-02,,,,,,,,,,,24706870.1,10.9,,,,,,,,,,,,269304884.09000003,,,
2016-11-03,,,,,,,,,,,12953688.72,11.11,,,,,,,,,,,,143915481.6792,,,
2016-11-04,,,,,,,,,,,7186259.58,11.04,,,,,,,,,,,,79336305.7632,,,
2016-11-05,,,,,,,,,,,6927850.34,10.88,,,,,,,,,,,,75375011.6992,,,
2016-11-06,,,,,,,,,,,6585220.03,10.87,,,,,,,,,,,,71581341.7261,,,
2016-11-07,,,,,,,,,,,8955365.3,10.84,,,,,,,,,,,,97076159.85200001,,,
2016-11-08,,,,,,,,,,,26746702.19,10.67,,,,,,,,,,,,285387312.36730003,,,
2016-11-09,,,,,,,,,,,6414284.13,10.56,,,,,,,,,,,,67734840.4128,,,
2016-11-10,,,,,,,,,,,9634538.94,10.29,,,,,,,,,,,,99139405.69259998,,,
2016-11-11,,,,,,,,,,,15315074.23,9.881,,,,,,,,,,,,151328248.46663,,,
2016-11-12,,,,,,,,,,,15156704.14,10.11,,,,,,,,,,,,153234278.8554,,,
2016-11-13,,,,,,,,,,,5636586.66,9.977,,,,,,,,,,,,56236225.10682,,,
2016-11-14,,,,,,,,,,,10557871.94,10.19,,,,,,,,,,,,107584715.06859998,,,
2016-11-15,,,,,,,,,,,16628252.12,10.02,,,,,,,,,,,,166615086.2424,,,
2016-11-16,,,,,,,,,,,11151830.55,9.935,,,,,,,,,,,,110793436.51425001,,,
2016-11-17,,,,,,,,,,,18063703.58,9.434,,,,,,,,,,,,170412979.57371998,,,
2016-11-18,,,,,,,,,,,7623187.17,9.618,,,,,,,,,,,,73319814.20106,,,
2016-11-19,,,,,,,,,,,8458592.49,9.536,,,,,,,,,,,,80661137.98464,,,
2016-11-20,,,,,,,,,,,5156744.93,9.57,,,,,,,,,,,,49350048.9801,,,
2016-11-21,,,,,,,,,,,19567077.28,9.839,,,,,,,,,,,,192520473.35792002,,,
2016-11-22,,,,,,,,,,,7233668.8,9.738,,,,,,,,,,,,70441466.7744,,,
2016-11-23,,,,,,,,,,,29230822.19,9.22,,,,,,,,,,,,269508180.59180003,,,
2016-11-24,,,,,,,,,,,12543652.89,9.373,,,,,,,,,,,,117571658.53796999,,,
2016-11-25,,,,,,,,,,,4573741.86,9.272,,,,,,,,,,,,42407734.52592,,,
2016-11-26,,,,,,,,,,,13955364.16,8.909,,,,,,,,,,,,124328339.30144002,,,
2016-11-27,,,,,,,,,,,9625029.58,8.734,,,,,,,,,,,,84065008.35172,,,
2016-11-28,,,,,,,,,,,30890930.16,8.178,,,,,,,,,,,,252626026.84848002,,,
2016-11-29,,,,,,,,,,,19173848.24,8.598,,,,,,,,,,,,164856747.16752,,,
2016-11-30,,,,,,,,,,,10124973.72,8.437,,,,,,,,,,,,85424403.27564,,,
2016-12-01,,,,,,,,,,,33218047.62,7.651,,,,,,,,,,,,254151282.34062,,,
2016-12-02,,,,,,,,,,,21573588.69,7.901,,,,,,,,,,,,170452924.23969,,,
2016-12-03,,,,,,,,,,,13351940.09,7.544,,,,,,,,,,,,100727036.03896,,,
2016-12-04,,,,,,,,,,,31124820.69,6.694,,,,,,,,,,,,208349549.69886002,,,
2016-12-05,,,,,,,,,,,117880559.72,7.612,,,,,,,,,,,,897306820.58864,,,
2016-12-06,,,,,,,,,,,51207903.68,8.354,,,,,,,,,,,,427790827.34272,,,
2016-12-07,,,,,,,,,,,28142731.14,8.298,,,,,,,,,,,,233528382.99972,,,
2016-12-08,,,,,,,,,,,23111110.6,8.518,,,,,,,,,,,,196860440.09080002,,,
2016-12-09,,,,,,,,,,,13400000.58,8.087,,,,,,,,,,,,108365804.69046,,,
2016-12-10,,,,,,,,,,,8988571.21,8.217,,,,,,,,,,,,73859089.63257001,,,
2016-12-11,,,,,,,,,,,15635092.38,8.453,,,,,,,,,,,,132163435.88814,,,
2016-12-12,,,,,,,,,,,6618135.0,8.356,,,,,,,,,,,,55301136.06,,,
2016-12-13,,,,,,,,,,,8650091.87,8.215,,,,,,,,,,,,71060504.71204999,,,
2016-12-14,,,,,,,,,,,18714123.97,7.755,,,,,,,,,,,,145128031.38735,,,
2016-12-15,,,,,,,,,,,6311938.24,7.794,,,,,,,,,,,,49195246.64256,,,
2016-12-16,,,,,,,,,,,11671285.31,7.66,,,,,,,,,,,,89402045.4746,,,
2016-12-17,,,,,,,,,,,8627011.34,7.887,,,,,,,,,,,,68041238.43857999,,,
2016-12-18,,,,,,,,,,,7781250.8,7.591,,,,,,,,,,,,59067474.8228,,,
2016-12-19,,,,,,,,,,,8059156.93,7.591,,,,,,,,,,,,61177060.25563,,,
2016-12-20,,,,,,,,,,,14507031.97,7.873,,,,,,,,,,,,114213862.69981001,,,
2016-12-21,,,,,,,,,,,27600459.32,7.641,,,,,,,,,,,,210895109.66412,,,
2016-12-22,,,,,,,,,,,32175418.47,7.14,,,,,,,,,,,,229732487.87579998,,,
2016-12-23,,,,,,,,,,,11697302.11,7.236,,,,,,,,,,,,84641678.06796,,,
2016-12-24,,,,,,,,,,,13298160.1,7.164,,,,,,,,,,,,95268018.95639999,,,
2016-12-25,,,,,,,,,,,8963495.14,7.212,,,,,,,,,,,,64644726.94968,,,
2016-12-26,,,,,,,,,,,14153719.56,7.142,,,,,,,,,,,,101085865.09752001,,,
2016-12-27,,,,,,,,,,,30643249.6,7.465,,,,,,,,,,,,228751858.264,,,
2016-12-28,,,,,,,,,,,45952607.52,8.214,,,,,,,,,,,,377454718.16928005,,,
2016-12-29,,,,,,,,,,,17864754.08,8.148,,,,,,,,,,,,145562016.24383998,,,
2016-12-30,,,,,,,,,,,8393331.53,8.054,,,,,,,,,,,,67599892.14262,,,
2016-12-31,,,,,,,,,,,17962464.38,8.154,,,,,,,,,,,,146465934.55451998,,,
2017-01-01,,,,,,,,,,,18830169.47,8.317,,,,,,,,,,,,156610519.48198998,,,
2017-01-02,,,,,,,,,,,54783411.46,9.595,,,,,,,,,,,,525646832.95870006,,,
2017-01-03,,,,,,,,,,,68924256.61,11.0,,,,,,,,,,,,758166822.71,,,
2017-01-04,,,,,,,,,,,74818014.33,10.12,,,,,,,,,,,,757158305.0195999,,,
2017-01-05,,,,,,,,,,,49882448.93,10.1,,,,,,,,,,,,503812734.19299996,,,
2017-01-06,,,,,,,,,,,32480160.64,9.733,,,,,,,,,,,,316129403.50912005,,,
2017-01-07,,,,,,,,,,,21629850.62,10.17,,,,,,,,,,,,219975580.8054,,,
2017-01-08,,,,,,,,,,,39382862.78,10.27,,,,,,,,,,,,404462000.7506,,,
2017-01-09,,,,,,,,,,,17973424.77,10.5,,,,,,,,,,,,188720960.085,,,
2017-01-10,,,,,,,,,,,36222287.27,9.629,,,,,,,,,,,,348784404.12283003,,,
2017-01-11,,,,,,,,,,,22489318.28,9.713,,,,,,,,,,,,218438748.45363998,,,
2017-01-12,,,,,,,,,,,16456052.7,9.651,,,,,,,,,,,,158817364.6077,,,
2017-01-13,,,,,,,,,,,8923655.58,9.721,,,,,,,,,,,,86746855.89318,,,
2017-01-14,,,,,,,,,,,6030337.71,9.797,,,,,,,,,,,,59079218.544870004,,,
2017-01-15,,,,,,,,,,,10417978.43,9.556,,,,,,,,,,,,99554201.87708,,,
2017-01-16,,,,,,,,,,,26871842.88,10.09,,,,,,,,,,,,271136894.6592,,,
2017-01-17,,,,,,,,,,,15184179.71,10.1,,,,,,,,,,,,153360215.071,,,
2017-01-18,,,,,,,,,,,11082054.81,10.37,,,,,,,,,,,,114920908.37969999,,,
2017-01-19,,,,,,,,,,,16267572.15,10.57,,,,,,,,,,,,171948237.62550002,,,
2017-01-20,,,,,,,,,,,16514616.6,10.9,,,,,,,,,,,,180009320.94,,,
2017-01-21,,,,,,,,,,,9317777.0,10.71,,,,,,,,,,,,99793391.67,,,
2017-01-22,,,,,,,,,,,8834187.0,10.74,,,,,,,,,,,,94879168.38,,,
2017-01-23,,,,,,,,,,,9491244.39,10.54,,,,,,,,,,,,100037715.8706,,,
2017-01-24,,,,,,,,,,,8534270.28,10.46,,,,,,,,,,,,89268467.1288,,,
2017-01-25,,,,,,,,,,,11744360.65,10.63,,,,,,,,,,,,124842553.70950001,,,
2017-01-26,,,,,,,,,,,9220919.79,10.47,,,,,,,,,,,,96543030.2013,,,
2017-01-27,,,,,,,,,,,6442561.43,10.55,,,,,,,,,,,,67969023.0865,,,
2017-01-28,,,,,,,,,,,3713537.65,10.44,,,,,,,,,,,,38769333.066,,,
2017-01-29,,,,,,,,,,,9992905.99,10.62,,,,,,,,,,,,106124661.61379999,,,
2017-01-30,,,,,,,,,,,16198180.1,10.66,,,,,,,,,,,,172672599.866,,,
2017-01-31,,,,,,,,,,,18685348.64,10.65,,,,,,,,,,,,198998963.016,,,
2017-02-01,,,,,,,,,,,14181838.89,10.78,,,,,,,,,,,,152880223.2342,,,
2017-02-02,,,,,,,,,,,17821431.82,10.95,,,,,,,,,,,,195144678.429,,,
2017-02-03,,,,,,,,,,,21977740.38,11.32,,,,,,,,,,,,248788021.1016,,,
2017-02-04,,,,,,,,,,,6486267.71,11.25,,,,,,,,,,,,72970511.7375,,,
2017-02-05,,,,,,,,,,,7451170.7,11.29,,,,,,,,,,,,84123717.203,,,
2017-02-06,,,,,,,,,,,9755866.59,11.45,,,,,,,,,,,,111704672.45549999,,,
2017-02-07,,,,,,,,,,,12698219.41,11.39,,,,,,,,,,,,144632719.0799,,,
2017-02-08,,,,,,,,,,,28628678.64,10.89,,,,,,,,,,,,311766310.38960004,,,
2017-02-09,,,,,,,,,,,17127485.6,11.3,,,,,,,,,,,,193540587.28000003,,,
2017-02-10,,,,,,,,,,,9662906.62,11.38,,,,,,,,,,,,109963877.3356,,,
2017-02-11,,,,,,,,,,,6905568.86,11.34,,,,,,,,,,,,78309150.8724,,,
2017-02-12,,,,,,,,,,,8858876.14,11.3,,,,,,,,,,,,100105300.38200001,,,
2017-02-13,,,,,,,,,,,72906829.71,13.0,,,,,,,,,,,,947788786.2299999,,,
2017-02-14,,,,,,,,,,,28365634.1,12.97,,,,,,,,,,,,367902274.277,,,
2017-02-15,,,,,,,,,,,69133471.79,12.95,,,,,,,,,,,,895278459.6805,,,
2017-02-16,,,,,,,,,,,16017422.63,12.66,,,,,,,,,,,,202780570.49580002,,,
2017-02-17,,,,,,,,,,,11445312.1,12.77,,,,,,,,,,,,146156635.517,,,
2017-02-18,,,,,,,,,,,8696111.88,12.74,,,,,,,,,,,,110788465.35120001,,,
2017-02-19,,,,,,,,,,,18004803.47,12.23,,,,,,,,,,,,220198746.43809998,,,
2017-02-20,,,,,,,,,,,22283148.63,12.67,,,,,,,,,,,,282327493.1421,,,
2017-02-21,,,,,,,,,,,14125584.39,12.57,,,,,,,,,,,,177558595.78230003,,,
2017-02-22,,,,,,,,,,,20565032.4,13.13,,,,,,,,,,,,270018875.412,,,
2017-02-23,,,,,,,,,,,29928914.05,13.11,,,,,,,,,,,,392368063.1955,,,
2017-02-24,,,,,,,,,,,27224099.76,13.51,,,,,,,,,,,,367797587.7576,,,
2017-02-25,,,,,,,,,,,31871427.08,14.59,,,,,,,,,,,,465004121.0972,,,
2017-02-26,,,,,,,,,,,54100770.53,15.55,,,,,,,,,,,,841266981.7415,,,
2017-02-27,,,,,,,,,,,111707491.28,16.07,,,,,,,,,,,,1795139384.8696,,,
2017-02-28,,,,,,,,,,,79901354.64,17.55,,,,,,,,,,,,1402268773.9320002,,,
2017-03-01,,,,,,,,,,,140333850.86,19.08,,,,,,,,,,,,2677569874.4088,,,
2017-03-02,,,,,,,,,,,155634190.1,19.48,,,,,,,,,,,,3031754023.148,,,
2017-03-03,,,,,,,,,,,39852340.58,18.61,,,,,,,,,,,,741652058.1938,,,
2017-03-04,,,,,,,,,,,37502535.27,19.22,,,,,,,,,,,,720798727.8894,,,
2017-03-05,,,,,,,,,,,51472656.98,19.75,,,,,,,,,,,,1016584975.3549999,,,
2017-03-06,,,,,,,,,,,58334052.47,18.91,,,,,,,,,,,,1103096932.2077,,,
2017-03-07,,,,,,,,,,,65295112.48,16.54,,,,,,,,,,,,1079981160.4192,,,
2017-03-08,,,,,,,,,,,47525993.53,17.71,,,,,,,,,,,,841685345.4163,,,
2017-03-09,,,,,,,,,,,148971789.14,19.13,,,,,,,,,,,,2849830326.2481995,,,
2017-03-10,,,,,,,,,,,115829307.59,21.45,,,,,,,,,,,,2484538647.8055,,,
2017-03-11,,,,,,,,,,,122887898.32,23.31,,,,,,,,,,,,2864516909.8391995,,,
2017-03-12,,,,,,,,,,,463300797.52,28.45,,,,,,,,,,,,13180907689.443998,,,
2017-03-13,,,,,,,,,,,185915906.04,28.58,,,,,,,,,,,,5313476594.623199,,,
2017-03-14,,,,,,,,,,,340400456.79,35.18,,,,,,,,,,,,11975288069.8722,,,
2017-03-15,,,,,,,,,,,916580820.57,45.51,,,,,,,,,,,,41713593144.1407,,,
2017-03-16,,,,,,,,,,,923415188.3,44.48,,,,,,,,,,,,41073507575.58399,,,
2017-03-17,,,,,,,,,,,490796710.24,34.0,,,,,,,,,,,,16687088148.16,,,
2017-03-18,,,,,,,,,,,456782639.36,43.12,,,,,,,,,,,,19696467409.2032,,,
2017-03-19,,,,,,,,,,,284432888.99,42.51,,,,,,,,,,,,12091242110.9649,,,
2017-03-20,,,,,,,,,,,164375057.33,42.67,,,,,,,,,,,,7013883696.271101,,,
2017-03-21,,,,,,,,,,,212771264.1,41.65,,,,,,,,,,,,8861923149.765,,,
2017-03-22,,,,,,,,,,,186143828.98,43.2,,,,,,,,,,,,8041413411.936,,,
