,is_bundle,event_id,seller_address,seller_username,created_date,starting_price,payment_token,usd_price,total_price_usd
328,False,67200,0xaadd436bb83454c4a68ccec50cbbf9388c4eb01e,dawn2020,2020-10-07 05:21:15.052797,0.38,ETH,4323.28,1642.8464
329,False,22395,0xa0063128c0169361dfd9b30296e206465a64681c,macan,2020-10-07 04:45:30.574067,0.45,ETH,4323.28,1945.4759999999999
330,False,22804,0xa0063128c0169361dfd9b30296e206465a64681c,macan,2020-10-07 04:44:17.303911,0.45,ETH,4323.28,1945.4759999999999
331,False,65113,0xa0063128c0169361dfd9b30296e206465a64681c,macan,2020-10-07 04:40:50.115642,0.4,ETH,4323.28,1729.312
332,False,114047,0x09921d2688bc433917583d9dcbd92c08f2d3dfad,Irulan,2020-10-07 04:09:46.892284,2.0,ETH,4323.28,8646.56
337,False,89421,0x8e494b03bd99bdca5f902a2359f3ce31efacfaa0,ogasahara,2020-10-07 01:45:00.094322,4600.0,SAND,3.16,14536.0
338,False,95940,0x8e494b03bd99bdca5f902a2359f3ce31efacfaa0,ogasahara,2020-10-07 01:43:52.787418,4500.0,SAND,3.16,14220.0
346,False,112692,0x93e47fa01ab10fd00fadff72b9e380d99e7c83e8,vietndt,2020-10-08 10:29:19.226734,0.39,ETH,4323.28,1686.0792
349,False,18305,0xc5aa216ab58291b7cfe9be87c0e46917de032907,IvanLien,2020-10-08 08:07:03.036877,0.35,ETH,4323.28,1513.148
360,False,96459,0x3b11ebe40a982de0029a612e427f48ce04502df8,Snatcher,2020-10-08 01:05:33.671781,3.0,ETH,4323.28,12969.84
362,False,92413,0x3b11ebe40a982de0029a612e427f48ce04502df8,Snatcher,2020-10-08 01:03:20.322007,6.0,ETH,4323.28,25939.68
365,False,62753,0xa0063128c0169361dfd9b30296e206465a64681c,macan,2020-10-08 00:23:35.388316,0.49,ETH,4323.28,2118.4071999999996
366,False,133068,0x1b15d4ca34aad3779cfb4ef3d525ecd5a197baa1,BaccoFlorence,2020-10-09 23:44:23.749234,4.2069,ETH,4323.28,18187.606632
368,False,100216,0xc4fcadeaf8e77c4b859473142aef83a7ac7f4704,,2020-10-09 21:01:48.981066,0.39,ETH,4323.28,1686.0792
373,False,96525,0x83c9440dc34da00c47a0d4dc2b598d7bdb1b53f7,Giexis,2020-10-09 13:19:50.465647,40.0,ETH,4323.28,172931.19999999998
374,False,96525,0x83c9440dc34da00c47a0d4dc2b598d7bdb1b53f7,Giexis,2020-10-09 13:18:11.346313,200.0,ETH,4323.28,864656.0
376,False,56576,0xe309caa0cb25b1aad4a1bf3d25f8d54afa7c4804,Lust,2020-10-09 12:54:51.624692,0.395,ETH,4323.28,1707.6956
377,False,48849,0xe309caa0cb25b1aad4a1bf3d25f8d54afa7c4804,Lust,2020-10-09 12:50:58.836624,0.395,ETH,4323.28,1707.6956
380,False,102462,0xce65512426308084b084db35c1aa248041118db0,Syn,2020-10-09 05:12:44.770145,0.5,ETH,4323.28,2161.64
389,False,78271,0xa41312a0fae3ac1180a1176f9786417a94f71d0c,MoneyToo,2020-10-10 21:27:23.002524,0.7,ETH,4323.28,3026.296
391,False,41122,0x29ffa9c3d0c60b27bb5aa9215d684d1b3a18a5d7,phillipo24,2020-10-10 19:19:54.626549,0.39,ETH,4323.28,1686.0792
392,False,41122,0x29ffa9c3d0c60b27bb5aa9215d684d1b3a18a5d7,phillipo24,2020-10-10 19:13:44.053142,0.46,ETH,4323.28,1988.7087999999999
394,False,45630,0x0cf45df98650bbe510f7c6e222fe5d917a4afe00,MurphyH,2020-10-10 17:55:49.749666,0.4,ETH,4323.28,1729.312
398,False,9253,0x7fac1fe49dab8c0bc203cf12dd592b9f8cc49943,redsvart,2020-10-10 17:00:04.595910,0.7,ETH,4323.28,3026.296
404,False,64359,0xf290a36cd4ae7a264de2a07e63ed39deae4f7abe,BufoBufo,2020-10-10 14:17:36.394832,1.0,ETH,4323.28,4323.28
405,False,64359,0xf290a36cd4ae7a264de2a07e63ed39deae4f7abe,BufoBufo,2020-10-10 13:59:42.171938,0.6,ETH,4323.28,2593.968
408,False,74209,0xaaf0eb7d49cddbb8d6d516689b9427cf69239c9f,j_gonfer,2020-10-10 12:08:28.022421,1.25,ETH,4323.28,5404.099999999999
411,False,119634,0xd9a193131025f02800c6313781ffbce8e619c401,xtestx,2020-10-10 09:03:30.111332,1.5,ETH,4323.28,6484.92
414,False,64359,0xc60296ac759bf12ca383c63b931bb1186c7dc16f,BoatyZodan,2020-10-10 05:07:43.638651,0.4,ETH,4323.28,1729.312
417,False,78271,0x7998a7a0a377e52b03e7ca702668f54d2cc0f743,TheVisionEx,2020-10-10 01:22:06.070368,0.6,ETH,4323.28,2593.968
423,False,83147,0xa090dc3aa6b5ce1e41106d7b2ba6815a9b9fe5d7,PINKPAW,2020-10-11 16:38:33.551646,0.5,ETH,4323.28,2161.64
425,False,95536,0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56,YummyRobert,2020-10-11 15:55:16.895766,7.49,ETH,4323.28,32381.3672
426,False,97972,0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56,YummyRobert,2020-10-11 15:54:36.928866,3.46,ETH,4323.28,14958.548799999999
428,False,92794,0xb10d351ccf64648d27477bedc2722aca885d65f5,CyberDragonGames,2020-10-11 13:53:25.739708,1.5,ETH,4323.28,6484.92
430,False,98003,0x8c4a04325c0b07943ad0ee271c2193bdbd97fbd0,CPP,2020-10-11 13:31:51.245668,0.79,WETH,4312.01,3406.4879000000005
431,False,89013,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-11 13:31:05.148190,0.9,ETH,4323.28,3890.9519999999998
432,False,89013,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-11 13:30:04.508150,0.9,ETH,4323.28,3890.9519999999998
433,False,100450,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-11 13:29:26.931656,0.6,ETH,4323.28,2593.968
434,False,114703,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-11 13:28:40.771431,0.6,ETH,4323.28,2593.968
435,False,113081,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-11 13:27:46.615602,0.95,ETH,4323.28,4107.116
436,False,113076,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-11 13:26:34.036189,1.2,ETH,4323.28,5187.936
437,False,107358,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-11 13:25:28.343706,1.5,ETH,4323.28,6484.92
438,False,108180,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-11 13:24:32.131191,1.5,ETH,4323.28,6484.92
440,False,96465,0x9fed225115a1374c7f0faef307d471c80fff1893,lkwtsn,2020-10-11 12:29:11.830313,0.54,ETH,4323.28,2334.5712
443,False,41459,0xd1d618d67b643bd1f09c8ca7ee68ff929fd602b0,Sted,2020-10-11 07:53:54.031097,1.0,ETH,4323.28,4323.28
444,False,45630,0x0cf45df98650bbe510f7c6e222fe5d917a4afe00,MurphyH,2020-10-11 05:52:53.258739,0.39,ETH,4323.28,1686.0792
447,False,84540,0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56,YummyRobert,2020-10-11 00:13:45.457857,4.49,ETH,4323.28,19411.5272
448,False,93103,0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56,YummyRobert,2020-10-11 00:11:10.056710,6.49,ETH,4323.28,28058.087199999998
449,False,79629,0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56,YummyRobert,2020-10-11 00:10:14.823507,5.49,ETH,4323.28,23734.8072
450,False,80876,0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56,YummyRobert,2020-10-11 00:09:10.811146,4.49,ETH,4323.28,19411.5272
451,False,87772,0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56,YummyRobert,2020-10-11 00:08:20.846897,3.49,ETH,4323.28,15088.2472
452,False,90647,0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56,YummyRobert,2020-10-11 00:06:19.058264,2.49,ETH,4323.28,10764.967200000001
453,False,89032,0x0fd6ad9c5b07ca0e0791d77b14a42ae569bb5a56,YummyRobert,2020-10-11 00:04:04.407087,1.99,ETH,4323.28,8603.3272
454,False,56279,0xbd0c5066d0172a71d68a6b299565c91ba1251afa,,2020-10-12 21:57:02.961226,0.498,ETH,4323.28,2152.9934399999997
458,False,114289,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-12 17:32:35.213843,1.0,ETH,4323.28,4323.28
459,False,114289,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-12 17:32:09.987206,1.0,ETH,4323.28,4323.28
460,False,112653,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-12 17:31:05.166245,1.0,ETH,4323.28,4323.28
461,False,113890,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-12 17:28:37.375128,1.0,ETH,4323.28,4323.28
462,False,113890,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-12 17:28:17.521389,1.0,ETH,4323.28,4323.28
463,False,113481,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-12 17:23:26.015857,1.0,ETH,4323.28,4323.28
464,False,106944,0x21404146053651905d3585fb0cf5e70614819b2e,balsiom,2020-10-12 17:22:58.147469,1.0,ETH,4323.28,4323.28
469,False,88591,0x395977a6899d4a8b77dcca486f95c28307a2ba9e,kurin,2020-10-12 14:51:24.796811,5.99,ETH,4323.28,25896.4472
470,False,90236,0x395977a6899d4a8b77dcca486f95c28307a2ba9e,kurin,2020-10-12 14:50:45.405581,3.99,ETH,4323.28,17249.8872
471,False,128578,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-12 12:58:26.518642,0.4,WETH,4312.01,1724.804
472,False,123723,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-12 12:54:44.193912,0.4,WETH,4312.01,1724.804
477,False,149037,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-12 07:40:18.455171,0.5,ETH,4323.28,2161.64
479,False,93125,0x22787dc91e5e21e8235a1a6990570cf1a21482ea,Nicco46,2020-10-12 07:39:28.677757,0.79,ETH,4323.28,3415.3912
480,False,148631,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-12 07:28:45.611266,0.46,ETH,4323.28,1988.7087999999999
481,False,148223,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-12 07:27:44.309731,0.5,ETH,4323.28,2161.64
482,False,148221,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-12 07:20:31.235561,0.5,ETH,4323.28,2161.64
483,False,149039,0x14b889b25e70f60d8dc0aa5f10c83680add61351,peachmint,2020-10-12 07:13:02.474502,0.5,ETH,4323.28,2161.64
485,False,89287,0xbc3312d7635c7e3eddc894e8dcc647ccd70928fb,gabakimu,2020-10-12 04:33:37.053678,0.4,WETH,4312.01,1724.804
486,False,89287,0xbc3312d7635c7e3eddc894e8dcc647ccd70928fb,gabakimu,2020-10-12 04:33:35.893007,0.4,WETH,4312.01,1724.804
487,False,114286,0x5d7222e548107812a851b00a298e67a4e2cc542a,dai,2020-10-12 04:26:16.913766,0.8,ETH,4323.28,3458.624
488,False,113877,0x5d7222e548107812a851b00a298e67a4e2cc542a,dai,2020-10-12 04:25:48.895813,0.8,ETH,4323.28,3458.624
489,False,117615,0x5d7222e548107812a851b00a298e67a4e2cc542a,dai,2020-10-12 04:25:22.875147,0.8,ETH,4323.28,3458.624
490,False,113065,0x5d7222e548107812a851b00a298e67a4e2cc542a,dai,2020-10-12 04:24:59.217795,0.8,ETH,4323.28,3458.624
491,False,89412,0x5d7222e548107812a851b00a298e67a4e2cc542a,dai,2020-10-12 04:24:30.390483,0.8,ETH,4323.28,3458.624
493,False,104938,0x93e47fa01ab10fd00fadff72b9e380d99e7c83e8,vietndt,2020-10-12 03:28:56.552973,0.395,ETH,4323.28,1707.6956
494,False,105733,0x93e47fa01ab10fd00fadff72b9e380d99e7c83e8,vietndt,2020-10-12 03:28:23.681604,0.395,ETH,4323.28,1707.6956
495,False,61971,0x5cc0d1cda7d98ee552239a446b4a628b66117a8c,boots-n-cats,2020-10-12 03:25:07.739910,0.42,ETH,4323.28,1815.7776
496,False,97176,0x9f6ae0370d74f0e591c64cec4a8ae0d627817014,Arsonic,2020-10-12 02:33:31.752667,0.75,ETH,4323.28,3242.46
497,False,82483,0x9f6ae0370d74f0e591c64cec4a8ae0d627817014,Arsonic,2020-10-12 02:31:48.299755,0.7,ETH,4323.28,3026.296
500,False,92794,0xb10d351ccf64648d27477bedc2722aca885d65f5,CyberDragonGames,2020-10-12 00:07:43.845215,0.75,ETH,4323.28,3242.46
515,False,89287,0xbc3312d7635c7e3eddc894e8dcc647ccd70928fb,gabakimu,2020-10-13 08:53:07.942907,0.46,ETH,4323.28,1988.7087999999999
516,False,89287,0xbc3312d7635c7e3eddc894e8dcc647ccd70928fb,gabakimu,2020-10-13 08:51:12.171952,0.46,ETH,4323.28,1988.7087999999999
517,False,128210,0x63244b5f1ebcb999ea012da652dffee6653bf8f5,DojiFlip,2020-10-13 06:35:51.550031,1.0,ETH,4323.28,4323.28
518,False,127802,0x63244b5f1ebcb999ea012da652dffee6653bf8f5,DojiFlip,2020-10-13 06:35:18.853101,1.0,ETH,4323.28,4323.28
519,False,127394,0x63244b5f1ebcb999ea012da652dffee6653bf8f5,DojiFlip,2020-10-13 06:34:55.689534,1.0,ETH,4323.28,4323.28
520,False,123311,0x63244b5f1ebcb999ea012da652dffee6653bf8f5,DojiFlip,2020-10-13 06:34:32.483407,1.0,ETH,4323.28,4323.28
521,False,142098,0x63244b5f1ebcb999ea012da652dffee6653bf8f5,DojiFlip,2020-10-13 06:34:05.543374,1.0,ETH,4323.28,4323.28
524,False,100451,0x6dcbffba85042471958448fdfea1d4772c3cece6,Edi_l,2020-10-13 01:33:21.020818,6000.0,SAND,3.16,18960.0
525,False,94736,0x6dcbffba85042471958448fdfea1d4772c3cece6,Edi_l,2020-10-13 01:32:38.519843,6000.0,SAND,3.16,18960.0
526,False,92276,0x6dcbffba85042471958448fdfea1d4772c3cece6,Edi_l,2020-10-13 01:31:52.305462,6000.0,SAND,3.16,18960.0
529,False,92794,0xb10d351ccf64648d27477bedc2722aca885d65f5,CyberDragonGames,2020-10-14 23:26:37.291713,0.62,ETH,4323.28,2680.4336
535,False,92256,0x7924afdecf45d815fb609b7a2da514327733e287,mandrake,2020-10-14 20:16:28.009363,12.0,ETH,4323.28,51879.36
536,False,91850,0x7924afdecf45d815fb609b7a2da514327733e287,mandrake,2020-10-14 20:15:31.387804,12.0,ETH,4323.28,51879.36
537,False,89033,0x7924afdecf45d815fb609b7a2da514327733e287,mandrake,2020-10-14 20:10:33.403189,12.0,ETH,4323.28,51879.36
538,False,94324,0x7924afdecf45d815fb609b7a2da514327733e287,mandrake,2020-10-14 20:05:24.993772,12.0,ETH,4323.28,51879.36
539,False,45583,0x10f546a6f4d20d91e5a8506124384759c9f4bc79,ELTOROnft,2020-10-14 19:59:26.031308,12.0,ETH,4323.28,51879.36
547,False,87500,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:56:56.171862,4.0,ETH,4323.28,17293.12
548,False,87501,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:56:37.675431,4.0,ETH,4323.28,17293.12
549,False,87502,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:56:23.261151,4.0,ETH,4323.28,17293.12
550,False,87907,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:54:38.680483,4.0,ETH,4323.28,17293.12
551,False,87908,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:54:22.043397,4.0,ETH,4323.28,17293.12
552,False,87909,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:54:02.570542,4.0,ETH,4323.28,17293.12
553,False,89131,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:52:24.550744,4.0,ETH,4323.28,17293.12
554,False,89130,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:52:04.450045,4.0,ETH,4323.28,17293.12
555,False,89132,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:51:45.690412,4.0,ETH,4323.28,17293.12
556,False,89540,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:51:24.295477,4.0,ETH,4323.28,17293.12
557,False,90360,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:48:18.998339,4.0,ETH,4323.28,17293.12
558,False,90361,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:47:59.163885,4.0,ETH,4323.28,17293.12
559,False,90362,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:47:42.239680,4.0,ETH,4323.28,17293.12
560,False,90363,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:47:22.001155,4.0,ETH,4323.28,17293.12
561,False,90364,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:47:04.457992,4.0,ETH,4323.28,17293.12
562,False,90365,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:46:45.383634,4.0,ETH,4323.28,17293.12
563,False,90366,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:45:44.931610,4.0,ETH,4323.28,17293.12
564,False,90367,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:45:26.512655,4.0,ETH,4323.28,17293.12
565,False,89955,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:39:20.783617,4.0,ETH,4323.28,17293.12
566,False,89954,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:39:02.775189,4.0,ETH,4323.28,17293.12
567,False,89952,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:38:46.572055,4.0,ETH,4323.28,17293.12
568,False,89953,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:38:33.315307,4.0,ETH,4323.28,17293.12
569,False,89956,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:38:18.886625,4.0,ETH,4323.28,17293.12
570,False,89957,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:38:03.734016,4.0,ETH,4323.28,17293.12
571,False,89958,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:37:43.930542,4.0,ETH,4323.28,17293.12
572,False,89543,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:31:32.066078,4.0,ETH,4323.28,17293.12
573,False,89544,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:31:18.715729,4.0,ETH,4323.28,17293.12
574,False,89545,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:31:03.361079,4.0,ETH,4323.28,17293.12
575,False,89546,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:30:44.622854,4.0,ETH,4323.28,17293.12
576,False,89547,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:30:26.470989,4.0,ETH,4323.28,17293.12
577,False,89548,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:30:11.061266,4.0,ETH,4323.28,17293.12
578,False,89549,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:28:04.791527,4.0,ETH,4323.28,17293.12
579,False,89550,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:27:46.027589,4.0,ETH,4323.28,17293.12
580,False,88739,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:24:54.906418,5.0,ETH,4323.28,21616.399999999998
581,False,88737,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:24:36.892702,5.0,ETH,4323.28,21616.399999999998
582,False,88331,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:22:51.768252,5.0,ETH,4323.28,21616.399999999998
583,False,90376,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:20:09.503816,4.0,ETH,4323.28,17293.12
584,False,90378,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:19:53.891743,4.0,ETH,4323.28,17293.12
585,False,89967,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:18:09.740745,5.0,ETH,4323.28,21616.399999999998
586,False,89968,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:17:43.336920,5.0,ETH,4323.28,21616.399999999998
587,False,89969,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:17:27.082989,5.0,ETH,4323.28,21616.399999999998
588,False,89970,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:17:15.812009,5.0,ETH,4323.28,21616.399999999998
589,False,89971,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:16:58.517224,5.0,ETH,4323.28,21616.399999999998
590,False,89972,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:16:36.164541,5.0,ETH,4323.28,21616.399999999998
591,False,89159,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:13:51.199499,5.0,ETH,4323.28,21616.399999999998
592,False,89158,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:13:34.969274,5.0,ETH,4323.28,21616.399999999998
593,False,89157,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:13:19.695276,5.0,ETH,4323.28,21616.399999999998
594,False,89156,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:13:03.329542,5.0,ETH,4323.28,21616.399999999998
595,False,89155,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:12:46.831872,5.0,ETH,4323.28,21616.399999999998
596,False,89154,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:12:27.682337,5.0,ETH,4323.28,21616.399999999998
597,False,88751,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:10:22.851287,5.0,ETH,4323.28,21616.399999999998
598,False,88750,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:10:09.062139,5.0,ETH,4323.28,21616.399999999998
599,False,88749,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:09:48.576558,5.0,ETH,4323.28,21616.399999999998
600,False,88748,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:09:34.689932,5.0,ETH,4323.28,21616.399999999998
601,False,88747,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:09:14.673485,5.0,ETH,4323.28,21616.399999999998
602,False,88746,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:08:59.694331,5.0,ETH,4323.28,21616.399999999998
603,False,88341,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:06:33.183518,5.0,ETH,4323.28,21616.399999999998
604,False,88342,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:06:18.690768,5.0,ETH,4323.28,21616.399999999998
605,False,88755,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:03:42.831446,4.0,ETH,4323.28,17293.12
606,False,88347,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 15:03:21.069750,4.0,ETH,4323.28,17293.12
607,False,92794,0xb10d351ccf64648d27477bedc2722aca885d65f5,CyberDragonGames,2020-10-14 15:00:20.297512,0.66,ETH,4323.28,2853.3648
608,False,60235,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-14 15:00:01.116884,1.5,ETH,4323.28,6484.92
609,False,84275,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:57:15.134378,4.0,ETH,4323.28,17293.12
610,False,83867,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:56:56.863410,4.0,ETH,4323.28,17293.12
611,False,83459,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:56:43.739411,4.0,ETH,4323.28,17293.12
612,False,85488,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:55:18.053394,5.0,ETH,4323.28,21616.399999999998
613,False,85490,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:54:44.294372,5.0,ETH,4323.28,21616.399999999998
614,False,85082,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:52:53.224247,5.0,ETH,4323.28,21616.399999999998
615,False,85081,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:52:18.478870,5.0,ETH,4323.28,21616.399999999998
616,False,85080,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:51:15.486419,5.0,ETH,4323.28,21616.399999999998
617,False,84673,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:49:59.603687,5.0,ETH,4323.28,21616.399999999998
618,False,84672,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:46:23.592959,5.0,ETH,4323.28,21616.399999999998
619,False,84265,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:45:24.242007,5.0,ETH,4323.28,21616.399999999998
620,False,84264,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:44:10.148499,5.0,ETH,4323.28,21616.399999999998
621,False,83856,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:43:41.392714,5.0,ETH,4323.28,21616.399999999998
622,False,83449,0xb94bcc8f16dd9f1ff9e6bbce4371dd24aa9c2262,MantaVault,2020-10-14 14:42:41.790937,5.0,ETH,4323.28,21616.399999999998
